Age,Flight Distance,Ease of Online booking,Seat comfort,Inflight entertainment,Baggage handling,Checkin service,Gender,Customer Type,Type of Travel,satisfaction
40,1036,2,4,4,4,5,1,0,1,1
55,1096,3,4,4,4,5,1,0,1,1
38,799,3,2,2,4,3,0,0,0,0
15,2586,2,2,2,1,2,1,0,0,0
16,712,5,4,3,5,3,1,0,0,1
20,335,3,5,5,3,2,1,1,1,0
35,257,2,1,1,3,1,0,0,0,0
42,2657,1,5,5,4,3,1,0,1,1
19,3218,3,3,3,4,1,0,0,1,0
47,719,5,5,4,4,4,1,0,1,1
40,3491,5,4,5,5,4,0,0,1,1
35,1368,1,2,2,3,4,1,0,1,0
46,1491,5,5,4,4,3,1,0,1,1
51,599,2,3,1,1,1,0,0,0,0
45,806,2,5,5,1,3,0,0,1,1
17,689,3,4,4,5,5,0,0,0,0
30,405,2,1,1,4,3,0,1,1,0
25,1167,1,2,2,3,1,0,1,1,0
45,191,4,3,2,2,4,1,0,1,0
10,944,1,2,3,2,1,0,0,0,0
50,541,1,4,3,3,3,1,0,1,0
44,2446,5,2,2,3,4,0,0,1,0
21,986,2,2,3,4,4,1,0,0,0
46,2521,4,4,4,5,4,0,0,1,1
35,1013,2,3,3,4,3,0,0,1,0
49,1773,5,5,4,4,3,0,0,1,1
51,3917,0,4,2,2,4,0,0,1,1
40,328,1,1,1,5,5,1,1,1,0
50,2075,3,3,5,4,5,0,0,1,1
43,255,1,5,4,4,3,0,0,1,1
27,1345,4,1,2,5,5,1,1,1,0
70,404,4,2,5,1,5,1,0,0,0
28,399,0,5,5,2,1,0,0,1,0
38,157,2,2,2,3,2,1,1,1,0
45,1009,2,3,2,2,2,1,0,1,0
23,967,4,2,2,5,3,0,1,1,1
43,763,2,5,5,5,5,1,0,0,0
43,872,1,5,5,5,4,1,0,1,1
36,867,2,3,4,3,2,1,1,1,0
37,1548,0,4,5,5,3,1,0,1,1
54,2007,3,5,5,5,4,0,0,1,1
37,751,1,5,5,5,4,0,1,1,0
16,447,2,2,4,3,2,1,0,0,0
55,120,1,5,3,5,5,1,0,0,0
33,1949,1,3,3,3,1,1,0,1,0
25,667,3,1,1,5,4,0,1,1,0
57,395,2,5,5,5,4,0,0,1,1
47,515,1,5,2,2,5,0,0,1,1
64,919,1,5,5,3,1,0,0,0,0
42,562,4,5,2,2,4,0,0,1,1
15,844,2,1,2,3,4,0,0,0,0
50,3703,5,5,5,5,4,0,0,1,1
26,806,2,1,1,1,2,1,0,0,0
53,589,3,3,3,3,3,1,0,0,0
39,2475,2,5,4,4,5,0,0,1,1
24,1074,0,1,1,5,1,0,1,1,1
16,329,3,1,1,4,3,0,0,0,0
54,787,4,5,4,4,2,1,0,1,1
48,1708,4,5,4,4,3,0,0,1,1
39,351,1,3,3,4,4,0,1,1,0
9,448,2,1,1,4,1,0,0,0,0
23,867,2,3,1,4,3,0,0,1,0
43,922,3,3,3,1,5,1,1,1,0
53,73,1,5,4,4,3,1,0,0,0
58,1701,4,4,5,5,3,1,0,1,1
45,2930,1,5,1,1,4,0,0,1,1
30,2210,3,1,1,4,1,1,0,1,0
42,580,3,3,1,1,3,1,0,1,0
25,2277,3,2,2,4,3,1,1,1,0
55,1825,3,5,4,4,4,1,0,1,1
22,1117,2,5,5,4,4,0,1,1,1
53,417,5,4,5,5,3,1,0,1,1
53,2143,4,3,1,1,4,1,0,1,0
49,1726,3,4,3,3,4,0,0,1,1
12,283,3,2,2,5,3,1,0,0,0
41,347,1,1,1,5,4,0,0,0,0
12,283,4,1,1,4,4,0,0,0,0
22,563,3,3,5,4,4,1,0,0,0
29,189,2,2,2,4,4,1,1,1,0
11,1670,2,1,1,4,4,1,0,0,0
36,720,3,3,4,4,1,0,0,1,1
69,994,2,2,2,4,3,0,0,0,0
55,1541,4,5,3,3,5,0,0,1,1
70,2845,2,2,2,5,4,0,0,0,0
33,597,3,3,4,4,2,1,0,0,0
24,954,5,5,5,5,2,1,0,1,1
41,308,4,3,3,5,5,0,0,0,0
49,3893,3,5,3,3,3,1,0,1,1
27,325,3,1,1,2,5,1,0,0,0
66,417,1,2,5,5,4,1,0,1,1
16,679,5,2,2,4,3,1,0,0,1
46,3765,3,5,3,3,3,0,0,1,1
50,1074,5,2,2,5,5,0,0,0,1
46,1464,2,5,3,3,4,1,0,1,1
74,222,3,4,5,4,3,1,0,1,1
40,680,5,5,5,4,4,1,0,1,1
20,929,3,2,4,5,4,1,0,0,0
55,383,1,3,1,1,4,1,0,1,0
58,3050,4,5,2,2,4,0,0,1,1
18,760,2,5,5,5,3,1,0,0,0
59,109,0,5,2,2,5,0,0,1,1
51,86,2,3,2,2,4,1,0,0,0
7,315,4,5,5,4,3,0,0,0,0
25,1080,3,3,3,4,1,1,1,1,0
33,1846,3,5,5,3,3,0,0,1,1
64,201,0,4,2,2,4,1,0,0,0
56,481,2,4,3,3,1,1,0,1,0
49,3636,1,5,5,5,5,1,0,1,1
20,442,5,3,5,5,3,1,0,0,1
23,1291,3,4,4,4,4,1,1,1,0
32,679,3,1,1,4,5,1,0,0,0
23,247,5,2,4,4,3,0,1,1,1
44,780,2,3,3,2,2,0,0,1,0
48,337,2,5,4,4,4,0,0,1,1
47,3785,4,5,4,4,3,0,0,1,1
63,577,2,4,4,2,4,0,0,0,0
28,762,2,1,1,2,1,0,1,1,0
38,430,3,1,1,5,3,0,1,1,0
46,612,1,3,3,3,2,0,0,0,0
44,2178,5,5,5,5,5,1,0,1,1
66,522,1,3,3,5,3,0,0,0,0
21,578,2,1,1,4,5,0,1,1,0
45,399,3,5,5,2,5,1,0,0,0
59,1877,3,1,5,3,5,1,0,1,1
21,602,3,4,4,4,4,1,0,0,0
46,1673,4,4,5,5,2,0,0,1,1
51,2159,4,5,5,5,4,1,0,1,1
41,1814,3,4,4,4,5,1,0,0,0
55,408,4,5,5,5,4,0,0,1,1
57,599,2,3,5,3,2,1,0,0,0
52,3247,1,4,5,4,3,0,0,1,1
55,193,3,1,4,5,4,0,1,1,0
24,262,3,1,1,3,5,1,1,1,0
62,936,2,4,4,5,4,0,0,0,0
27,763,0,3,3,3,4,0,0,1,0
29,1046,5,2,2,3,2,1,0,0,1
22,420,2,5,5,3,1,1,0,1,0
52,479,4,4,1,1,1,1,0,1,1
37,109,4,5,5,4,2,0,1,1,1
22,399,2,3,3,5,4,0,0,0,0
40,431,2,1,1,4,2,0,0,0,0
52,140,2,3,2,2,1,1,0,1,0
35,1843,3,4,1,1,2,0,0,1,0
49,1129,3,4,5,5,5,1,0,1,1
60,2578,3,4,4,4,5,0,0,1,1
36,447,2,3,3,4,5,1,0,1,1
51,1679,0,5,2,2,4,0,0,1,1
27,985,0,5,5,3,4,0,0,1,0
8,505,0,4,4,2,2,0,0,1,1
25,1387,0,2,2,4,4,0,1,1,0
56,521,1,1,1,3,3,0,0,0,0
9,421,2,2,2,4,1,0,0,0,0
25,643,0,2,2,1,4,0,0,1,1
40,2391,3,4,5,2,4,1,0,1,1
12,236,2,3,3,2,2,1,0,0,0
43,545,5,4,2,1,4,1,0,0,0
64,1416,4,4,3,3,3,1,0,0,0
37,312,4,4,4,5,4,0,1,1,1
41,361,1,5,5,5,5,1,1,1,0
25,390,2,5,5,5,5,1,1,1,0
19,957,2,1,4,4,4,0,0,0,0
43,585,1,4,4,3,1,0,0,1,1
31,3800,1,5,5,4,3,0,0,1,1
29,1153,1,4,4,4,5,0,1,1,1
35,364,4,3,3,3,1,0,0,1,0
67,199,5,3,3,3,2,0,0,0,1
53,216,0,4,2,5,5,1,0,0,0
9,2422,2,4,5,4,4,0,0,0,0
42,338,4,2,5,5,2,1,0,0,0
43,227,1,4,3,2,4,1,0,1,1
29,196,4,1,1,5,4,1,0,0,0
22,765,3,2,2,5,4,1,1,1,0
25,184,3,1,4,2,4,0,1,1,0
43,719,4,5,4,4,3,0,0,1,1
65,247,2,4,4,4,4,0,0,0,0
64,838,2,5,5,5,5,1,0,0,0
30,3298,5,4,4,4,3,1,0,1,1
18,327,2,4,4,4,3,0,0,0,0
44,200,5,1,1,5,5,1,1,1,1
47,1995,5,4,5,5,3,1,0,1,1
7,616,2,1,3,2,4,0,0,0,0
48,602,3,3,3,4,4,0,0,0,0
21,235,3,3,5,5,4,1,0,0,0
26,599,3,2,5,2,1,1,1,1,0
43,1963,3,5,5,5,4,0,0,1,1
27,589,4,1,3,4,4,1,1,1,0
28,997,3,5,2,3,4,1,1,1,0
45,399,1,1,1,4,1,0,0,0,0
47,195,2,5,2,2,4,1,0,0,0
34,1898,4,5,4,4,4,1,0,1,1
64,1144,1,4,4,3,1,0,0,1,0
34,78,2,4,4,4,4,0,0,1,0
45,2552,3,4,5,5,3,0,0,1,1
39,309,1,5,5,2,2,1,0,1,1
36,862,2,1,4,4,1,0,0,0,0
36,3499,2,3,2,2,4,1,0,1,0
49,1096,3,4,4,4,5,1,0,1,1
61,370,1,1,4,4,5,1,0,1,1
23,2399,4,2,2,4,1,1,1,1,0
30,936,1,1,4,5,2,1,0,0,0
39,580,2,2,2,4,5,0,0,0,0
52,594,1,4,1,1,1,0,0,1,0
42,3674,1,1,5,4,1,1,0,1,1
44,289,3,2,2,4,4,0,0,0,0
34,1546,1,5,3,4,4,1,1,1,0
39,127,3,3,1,2,3,1,0,1,0
18,912,2,4,4,4,4,0,0,0,0
61,375,3,5,4,4,2,0,0,1,1
35,585,1,5,5,3,1,0,0,1,1
36,521,3,5,3,3,1,1,0,1,1
30,547,4,3,3,2,1,1,0,1,0
46,748,2,4,1,1,4,1,0,0,0
45,369,5,3,5,5,1,1,0,1,1
20,867,2,4,2,3,2,1,0,0,0
51,1426,4,4,4,4,3,0,0,1,1
26,674,4,4,4,1,3,1,1,1,0
33,190,0,5,5,4,1,1,0,0,0
65,581,3,5,4,4,3,1,0,0,0
60,425,3,5,5,5,3,0,0,1,1
51,3022,5,4,5,5,5,1,0,1,1
15,2656,3,5,5,3,1,1,0,1,1
40,2480,3,4,5,5,5,1,0,1,1
16,331,5,1,1,4,5,1,0,0,0
52,612,3,1,1,5,3,1,1,1,0
31,851,0,3,4,1,3,1,0,1,1
40,1036,3,2,2,2,1,1,0,1,0
34,1569,2,3,3,3,3,1,0,1,1
54,925,4,4,4,4,3,1,0,0,0
69,624,3,3,4,4,1,1,0,0,0
48,102,4,1,1,5,5,0,0,0,1
52,2239,1,4,3,3,5,1,0,0,1
26,414,1,2,1,3,4,1,0,0,0
35,191,1,4,4,1,5,1,0,1,1
48,997,3,3,3,4,5,0,0,0,0
30,199,0,5,5,5,4,0,0,0,0
41,308,5,1,1,4,2,0,0,1,0
28,1121,1,5,5,4,3,0,0,0,0
27,1635,0,5,5,3,3,0,0,0,1
34,2501,1,3,4,3,1,0,0,1,0
46,954,5,5,1,4,5,0,1,1,1
28,649,3,2,2,5,4,0,0,1,1
63,758,4,4,4,5,4,1,0,0,0
27,829,1,1,1,4,5,1,1,1,0
57,406,2,3,3,3,4,0,0,0,0
35,2783,5,4,2,2,4,0,0,1,0
31,1444,4,5,5,5,5,0,0,1,1
59,2658,4,5,4,4,4,1,0,1,1
32,302,1,4,4,4,5,0,0,1,1
16,222,3,5,1,3,3,0,0,0,0
53,2553,1,4,4,4,3,1,0,1,1
52,334,4,3,3,3,2,0,0,1,0
58,542,1,3,1,3,1,1,0,0,0
65,453,3,4,4,3,4,1,0,0,0
68,358,1,3,3,4,5,0,0,0,0
42,646,1,4,1,1,4,0,0,0,0
28,845,5,2,2,3,3,1,0,1,0
42,216,4,3,2,4,3,1,0,0,1
45,758,3,3,5,5,5,1,0,1,1
51,308,2,5,4,4,4,0,0,1,1
25,862,5,4,4,4,4,0,0,1,1
57,3516,2,5,4,4,3,1,0,1,1
49,3386,1,3,4,4,4,1,0,1,0
44,2106,2,4,4,4,3,1,0,1,1
31,2353,1,4,4,3,2,1,0,1,1
30,588,4,3,4,3,2,0,1,1,0
16,1912,4,2,2,3,3,0,0,1,0
30,347,2,2,2,5,3,1,0,0,0
58,2089,4,5,4,4,5,1,0,1,1
44,373,5,4,4,4,5,0,0,1,1
7,804,3,4,4,4,2,1,0,0,0
57,3409,1,5,2,2,4,1,0,1,1
68,861,0,5,5,4,3,0,0,0,1
29,479,2,1,1,5,5,0,0,0,0
29,1034,3,2,2,2,3,0,0,1,0
49,628,3,4,5,5,4,1,0,0,0
27,1133,4,5,4,3,2,0,1,1,0
45,391,4,4,4,4,5,0,0,1,1
54,802,5,4,5,5,5,1,0,1,1
12,1076,2,5,5,3,3,1,0,0,0
35,357,3,4,4,4,5,0,0,1,1
28,1563,5,4,4,5,3,1,0,1,1
70,1142,1,4,2,5,3,0,0,0,0
32,236,5,2,2,3,3,1,0,1,0
38,373,5,2,2,1,3,0,0,1,1
42,602,2,4,1,1,3,1,0,1,0
57,552,3,4,4,4,3,0,0,0,0
40,581,3,2,2,4,2,1,1,1,0
43,907,1,4,2,2,3,1,0,0,0
58,2930,4,1,4,4,5,1,0,1,1
45,697,3,4,5,5,4,1,0,0,0
40,450,4,3,3,3,3,0,0,1,0
38,2533,2,4,1,1,2,0,0,1,0
54,2565,2,5,5,5,5,1,0,1,1
34,2482,4,4,5,3,1,0,0,1,1
15,589,4,4,5,4,3,0,0,1,1
37,337,4,5,5,4,3,0,1,1,1
55,2237,4,5,4,4,4,1,0,1,1
41,472,4,4,4,1,5,1,0,1,1
39,599,4,5,5,2,5,1,0,0,0
48,201,4,5,4,5,3,1,0,1,1
54,691,3,4,2,2,5,1,0,1,1
46,1096,3,3,2,2,1,1,0,0,0
25,2973,4,3,3,5,4,1,0,1,1
48,1028,3,1,5,5,3,1,0,1,1
60,296,2,4,3,3,4,1,0,1,0
43,541,2,3,1,1,4,1,0,1,0
25,594,2,2,2,5,3,0,1,1,0
23,140,3,4,4,2,1,1,0,0,0
31,369,3,4,4,4,1,0,0,1,0
55,1009,4,4,4,4,2,1,0,0,0
41,3852,4,4,4,4,3,1,0,1,1
14,1521,3,2,2,4,3,1,1,1,0
24,1506,1,4,4,4,4,1,0,1,1
59,850,2,3,3,4,5,0,0,0,0
64,925,3,2,2,3,4,0,0,0,0
64,259,1,1,1,3,3,0,0,1,0
9,1587,4,5,5,4,4,0,0,0,0
26,1310,2,2,2,5,5,1,0,0,0
61,925,3,3,3,4,3,0,0,1,0
51,479,2,4,4,4,5,0,0,1,1
60,332,1,2,2,2,2,1,0,1,0
49,2486,3,5,5,4,5,1,0,1,1
27,1444,4,5,5,4,3,0,1,1,0
57,1969,2,1,1,3,2,0,0,0,0
32,867,3,2,4,5,1,0,0,0,0
31,1444,1,4,4,4,4,1,0,0,0
39,808,2,3,3,3,2,0,0,0,0
20,666,0,4,4,5,4,0,1,1,1
28,305,3,2,2,3,1,0,1,1,0
43,2454,2,4,4,3,4,1,0,1,0
70,802,1,3,4,4,2,1,0,0,0
20,828,2,5,5,3,4,1,1,1,0
22,240,1,5,4,3,4,0,1,1,0
42,642,4,4,4,4,4,1,0,1,1
36,102,4,3,5,4,1,0,1,1,0
36,2260,4,4,3,3,3,0,0,1,0
32,248,1,4,4,4,5,0,0,1,1
67,812,2,3,2,2,1,1,0,0,0
23,888,3,1,1,4,3,0,1,1,0
49,762,3,5,5,5,2,1,0,1,1
18,190,3,2,2,3,1,1,1,1,0
52,3524,0,4,4,4,3,1,0,1,1
58,534,5,4,2,2,4,1,0,1,0
73,102,2,5,5,5,2,1,1,1,0
51,2562,5,4,5,5,5,0,0,1,1
25,95,3,5,4,4,4,1,1,1,0
36,1431,3,2,2,5,5,1,1,1,0
27,545,3,5,5,2,3,1,0,1,1
24,341,2,2,2,5,3,1,1,1,0
51,395,5,4,4,4,4,0,0,1,1
15,1504,1,3,3,4,4,0,0,0,0
55,731,3,2,4,4,2,1,0,0,0
65,1005,2,4,3,3,5,1,0,0,0
34,1927,1,5,2,2,4,0,0,1,1
40,1080,4,3,3,5,5,1,0,0,0
58,472,2,3,3,2,2,0,0,0,0
43,1448,5,4,1,1,1,1,0,1,0
11,641,3,4,4,4,5,0,0,0,0
16,453,5,1,1,3,4,1,0,1,0
40,391,5,4,4,3,3,0,0,1,0
27,628,2,2,2,4,5,1,0,0,0
22,488,1,1,5,5,5,0,0,0,0
42,804,2,2,2,5,2,0,0,0,0
28,1589,4,4,4,4,5,0,0,0,0
50,192,4,5,5,5,4,1,0,1,1
40,262,3,4,2,2,4,1,0,1,0
37,888,4,5,4,4,3,1,0,1,1
27,1195,5,5,5,4,1,1,0,1,1
52,114,4,5,5,5,2,1,0,1,1
19,679,2,2,2,4,3,1,0,1,0
29,191,5,5,5,2,2,0,0,1,1
45,3212,2,4,5,5,3,0,0,1,1
37,1010,3,4,4,4,1,1,0,0,0
63,296,5,5,4,4,4,0,0,1,1
39,1546,4,2,2,3,2,1,0,0,0
27,1440,2,4,4,4,3,1,0,1,1
65,1173,1,1,4,4,5,1,0,1,1
33,3811,5,4,5,5,4,1,0,1,1
31,2827,5,5,5,2,5,1,0,1,1
34,1576,2,5,5,3,2,1,1,1,0
31,3040,2,2,2,2,4,1,0,1,1
56,471,3,5,5,1,5,0,0,0,0
26,95,0,4,4,2,3,1,1,1,1
29,475,4,4,4,4,3,1,0,1,1
21,1192,4,3,3,2,1,1,0,0,1
13,1590,2,1,3,5,4,1,0,0,0
26,2248,2,5,5,5,4,0,0,1,1
57,191,4,5,3,3,3,0,0,0,1
54,3255,5,4,4,4,4,0,0,1,1
55,833,4,2,2,5,5,0,0,0,0
50,162,1,5,5,5,5,0,0,0,0
55,1010,3,4,2,5,4,1,0,0,0
46,1607,5,5,5,5,4,1,0,1,1
31,679,2,3,2,5,4,1,0,0,0
43,406,4,3,5,3,4,0,1,1,0
31,558,2,4,4,3,3,0,0,0,0
23,991,3,4,4,5,3,0,0,0,0
11,461,1,1,1,5,3,1,0,0,0
12,329,0,2,4,2,2,1,0,0,1
57,2399,2,3,4,3,3,0,0,1,0
46,550,4,5,3,3,4,1,0,1,1
34,1000,4,1,1,2,2,0,1,1,0
32,510,2,2,2,4,4,0,0,0,0
20,762,2,4,4,4,3,1,0,0,0
42,133,5,1,1,4,2,0,0,1,0
11,406,3,5,5,3,2,1,0,0,0
23,1888,5,4,4,4,4,0,0,1,0
52,2253,1,4,5,5,3,0,0,1,1
39,569,4,1,1,3,2,1,0,0,0
65,277,2,4,2,2,1,1,0,0,0
44,1068,2,4,4,4,3,0,0,1,1
24,374,4,1,2,3,1,1,0,1,0
38,836,3,5,5,5,5,1,1,1,0
36,1631,5,4,5,5,3,0,0,1,1
35,322,4,3,3,4,4,0,0,1,0
67,787,4,5,2,2,4,1,0,0,0
35,2825,2,2,3,3,1,1,0,1,0
12,544,2,5,5,3,3,1,0,0,0
27,1739,5,2,2,4,3,1,0,1,0
44,762,3,1,1,2,1,0,0,0,0
24,651,5,3,3,1,1,0,1,1,1
25,207,2,2,5,3,2,0,0,0,0
25,2443,5,4,4,4,3,0,0,1,1
33,160,4,3,3,3,3,0,1,1,0
45,223,5,2,5,4,4,1,0,1,1
37,328,3,3,3,5,1,0,0,0,0
50,621,5,5,5,5,3,1,0,1,1
14,287,0,3,1,5,5,1,0,0,1
29,1256,0,1,1,4,5,0,1,1,1
40,2329,3,1,3,1,1,0,0,0,0
10,337,5,1,1,5,4,0,0,0,1
51,300,2,5,5,5,5,1,0,0,0
69,1635,2,3,3,3,4,0,0,0,0
25,3501,3,5,5,5,1,0,0,1,1
55,89,5,1,1,1,2,1,0,0,1
25,1671,3,5,5,5,4,1,1,1,0
42,425,3,4,4,4,5,0,0,1,1
11,627,2,4,4,3,4,1,0,1,1
45,515,1,2,2,5,5,0,0,0,0
15,852,3,5,5,5,5,1,0,0,0
57,2994,1,5,5,5,5,1,0,1,1
22,308,4,5,5,5,3,0,1,1,1
33,920,3,5,5,5,4,1,0,1,1
72,436,5,3,2,2,4,1,0,1,0
23,1258,3,2,2,3,3,0,0,1,0
30,502,1,5,5,2,4,0,1,1,0
59,599,3,4,4,4,5,1,0,1,1
47,3830,4,4,4,4,5,0,0,1,1
45,468,3,2,1,1,1,0,0,1,0
50,1218,3,5,3,3,3,0,0,1,1
9,1303,2,1,1,4,3,1,0,0,0
44,2614,4,2,3,4,2,1,0,1,0
22,369,5,4,4,3,1,1,0,0,1
35,588,2,4,5,5,5,1,0,1,1
27,1685,3,5,5,5,4,0,0,1,1
41,1873,1,4,4,4,4,1,0,1,0
58,190,2,4,4,4,4,0,0,1,1
47,867,5,4,4,3,2,0,0,1,1
63,134,3,4,4,4,5,1,0,0,0
23,677,5,1,1,5,3,1,1,1,1
30,3733,2,3,3,4,1,1,0,1,0
57,1592,2,2,2,4,5,0,0,0,0
27,719,3,3,3,3,4,0,0,0,0
16,1750,4,5,5,2,4,0,0,0,0
39,2399,2,4,2,2,5,1,0,1,1
46,3631,2,5,5,5,5,0,0,1,1
38,725,1,4,4,4,3,0,0,0,0
20,301,2,2,2,4,4,1,0,0,0
48,1609,5,3,2,2,4,0,0,1,0
46,2454,4,4,4,3,3,0,1,1,1
8,674,3,2,3,4,1,0,0,1,0
35,406,2,4,4,4,4,0,1,1,0
43,588,3,5,3,3,5,0,0,1,1
29,1069,5,5,5,2,5,1,0,1,1
27,237,3,5,5,2,5,1,0,1,1
65,1235,2,4,1,1,3,1,0,0,0
54,3502,1,4,4,4,4,1,0,1,1
45,1355,2,4,4,4,3,0,0,1,1
60,993,5,4,4,4,5,1,0,1,1
44,2478,3,5,4,4,4,0,0,1,1
51,1991,3,5,4,4,3,0,0,1,1
37,337,3,1,2,4,4,0,0,0,0
26,2288,3,3,3,2,1,1,0,1,0
24,313,2,3,5,1,4,0,0,1,1
22,373,3,3,3,4,4,0,1,1,0
23,3879,2,4,4,1,3,1,0,1,1
38,413,5,2,2,4,4,1,0,0,1
48,1117,3,4,4,3,3,1,0,0,0
20,675,4,3,3,3,1,0,1,1,0
37,526,2,2,5,3,3,0,1,1,0
42,3982,1,5,4,4,4,1,0,1,1
59,200,2,4,4,4,5,0,0,1,1
51,2748,3,4,5,5,5,0,0,1,1
21,370,1,1,1,5,2,1,1,1,1
55,1464,4,4,2,2,3,1,0,1,1
43,1131,3,5,2,2,4,1,0,0,0
24,1883,1,4,4,5,5,0,0,1,1
23,854,5,5,5,4,4,0,0,1,1
24,175,4,5,5,4,5,0,0,1,1
50,2493,2,4,5,5,5,1,0,1,1
38,862,2,3,3,4,3,0,1,1,0
52,1721,5,2,4,4,2,1,0,1,1
39,1438,4,4,5,5,4,1,0,1,1
34,3604,4,5,4,4,5,0,0,1,1
18,1660,4,3,3,3,3,0,0,1,0
10,300,2,4,4,3,4,1,0,0,0
17,305,2,4,4,3,3,1,0,0,0
34,821,3,4,4,3,1,1,1,1,0
28,1197,4,4,4,3,4,0,1,1,0
57,2344,0,4,5,5,4,1,0,1,1
78,386,5,5,5,3,1,0,0,1,1
38,89,5,3,4,5,1,1,0,1,1
61,346,4,4,4,4,4,0,0,1,1
23,373,2,3,4,4,5,1,0,1,1
44,447,2,3,3,3,4,0,1,1,0
65,522,3,5,5,1,3,0,0,0,0
48,2658,0,5,2,5,5,1,0,1,1
50,1795,1,4,3,3,4,1,0,1,1
57,628,2,5,5,4,5,0,0,0,0
48,1182,1,4,2,2,3,1,0,0,0
27,1290,5,2,3,5,5,0,1,1,1
19,328,3,1,1,4,3,0,0,0,0
43,516,4,4,3,3,4,1,0,1,0
61,207,1,3,1,1,3,1,0,1,0
60,872,2,4,5,5,2,1,0,1,1
63,2015,2,1,5,5,1,1,0,1,1
29,834,3,3,3,4,3,0,1,1,0
15,369,0,2,2,5,2,1,0,1,1
29,2039,1,5,5,5,4,1,0,1,1
55,1481,3,3,3,3,3,0,0,1,0
33,472,3,3,4,4,4,1,0,1,0
41,3101,5,4,4,4,5,0,0,1,1
48,1008,5,3,5,5,2,1,0,1,1
8,408,4,4,4,3,2,1,0,0,0
9,239,4,2,2,4,3,0,0,0,0
24,516,3,4,2,3,2,0,0,1,0
32,1615,2,4,4,4,2,1,0,1,0
60,447,5,1,5,5,1,1,0,1,1
22,944,4,2,1,4,3,0,0,1,0
26,936,2,5,1,5,5,1,1,1,0
26,3033,4,4,4,5,4,1,0,1,1
50,472,5,3,3,4,4,0,0,1,0
49,425,5,3,5,5,1,1,0,0,1
20,1874,3,3,3,3,4,1,0,0,0
64,192,2,5,3,3,5,0,0,0,0
46,2556,3,5,5,5,3,1,0,1,1
54,501,1,4,4,4,5,0,0,1,1
15,1127,3,4,3,4,5,0,1,1,0
49,3587,5,4,4,4,5,0,0,1,1
14,295,2,1,2,4,3,1,0,0,0
27,422,1,3,3,5,3,1,1,1,0
23,872,2,3,3,3,1,1,1,1,0
32,1242,1,4,4,4,3,0,0,0,0
58,997,2,4,5,5,3,0,0,1,1
53,1744,4,4,5,5,4,0,0,1,1
31,74,3,3,3,3,2,1,0,0,0
53,395,3,5,5,5,5,1,0,1,1
33,334,3,3,3,4,4,0,0,0,0
53,3868,4,4,4,4,4,0,0,1,1
53,409,5,2,2,3,2,0,0,1,0
26,1635,3,3,5,4,4,0,0,0,0
55,486,2,4,4,4,3,1,0,0,0
25,541,2,3,2,2,2,0,0,1,0
58,3952,5,5,5,5,4,0,0,1,1
37,432,4,1,1,4,3,1,1,1,1
36,2862,2,5,5,5,3,0,0,1,1
43,467,1,4,5,5,5,0,0,1,1
24,429,5,2,2,5,3,1,1,1,1
40,1751,2,5,5,5,4,0,0,1,1
42,861,4,5,5,5,5,1,1,1,1
41,772,1,4,5,5,3,1,0,1,1
39,1175,2,3,3,3,4,0,0,1,0
16,552,5,2,2,4,4,0,0,0,0
68,328,3,1,1,4,2,0,0,0,0
45,369,0,3,3,3,4,0,0,1,0
42,459,3,4,4,2,4,1,1,1,0
59,2521,2,5,5,5,5,0,0,1,1
53,1074,2,5,1,1,4,1,0,0,0
47,577,3,3,2,2,1,1,0,1,0
47,739,5,2,2,3,5,0,1,1,1
51,2136,2,5,5,5,4,1,0,0,0
27,913,2,4,4,3,1,0,1,1,0
59,3231,3,4,4,4,5,0,0,1,1
56,356,2,1,1,4,5,0,0,0,0
23,649,5,3,3,5,2,0,0,1,1
22,641,4,4,2,4,5,1,1,1,1
40,266,1,2,2,4,1,0,0,0,0
35,589,2,3,1,1,3,0,0,1,0
29,896,1,5,5,2,3,0,0,1,1
28,2379,5,4,4,5,5,0,0,1,1
7,197,4,4,4,5,3,0,0,0,0
70,2486,4,2,5,5,2,1,0,0,1
55,376,5,5,5,5,5,1,0,1,1
17,834,0,5,5,5,4,0,1,1,1
62,888,5,5,5,1,3,0,0,0,1
57,1144,4,1,1,3,3,0,1,1,0
50,2716,5,5,4,4,4,1,0,1,1
39,417,3,4,4,5,5,0,1,1,0
55,601,5,4,5,5,3,1,0,0,1
45,1696,0,4,5,5,5,1,0,1,1
47,181,1,4,2,3,4,0,0,1,0
36,1391,3,1,1,4,4,0,1,1,0
39,82,5,5,5,3,2,0,0,1,1
40,2454,2,5,3,3,5,0,0,0,0
68,854,0,3,3,5,5,0,0,0,1
26,723,3,5,5,4,5,0,1,1,0
44,672,4,4,4,4,2,0,0,1,0
19,867,3,2,2,5,1,1,0,0,0
51,2157,4,4,4,4,5,1,0,1,1
21,558,3,2,2,5,5,1,0,0,0
39,1970,1,5,5,5,3,0,0,1,1
30,761,4,1,1,4,4,0,1,1,0
17,67,1,2,2,4,4,1,0,0,0
24,1250,1,5,1,4,1,0,0,1,0
56,469,5,5,4,4,4,0,0,1,1
48,867,1,1,3,4,4,0,1,1,0
24,991,4,2,2,4,5,0,1,1,1
24,1904,1,5,5,4,5,0,0,1,1
70,456,3,5,2,2,4,1,0,0,0
37,3147,1,4,4,4,5,0,0,1,1
29,2253,3,5,2,4,3,1,0,0,0
48,3592,4,4,5,5,5,0,0,1,1
